transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,is_outlier,date_imputed,amount_was_invalid
T07339,U146,2021-04-16,expense,rent,149.0,upi,kolkata,Dinner at resto,False,True,False
T12071,U151,2020-08-15,expense,travel,2132.0,upi,delhi,Salary,False,False,False
T13165,U068,2021-04-16,expense,othres,2036.0,cash,unknown,Monthly rent ,False,True,False
T00832,U082,2022-08-13,expense,utilities,107.0,cash,jaipur,Salary,False,False,False
T10110,U076,2021-04-16,expense,travel,157.0,cash,hyderabad,Monthly rent via app,False,True,False
T12442,U059,2021-04-16,expense,rent,523.0,bank transfer,bengaluru,Dinner at resto,False,True,True
T02613,U022,2021-04-16,expense,entertainment,1485.0,bank transfer,delhi,Salary,False,True,False
T03461,U106,2021-04-16,expense,rent,876.0,credit card,kolkata,himGo4FByoSUBteF,False,True,False
T06834,U127,2021-04-16,expense,food,466.0,bank transfer,hyderabad,,False,True,False
T04007,U065,2021-04-16,expense,others,754.0,bank transfer,lucknow,Paid electricity bill,False,True,False
T09165,U188,2021-04-16,expense,food,498.0,unknown,unknown,Course fee late,False,True,True
T11920,U076,2019-03-24,expense,utilities,888.0,credit card,pune,,False,False,False
T06434,U046,2021-04-16,expense,travvel,449.0,credit card,delhi,Doctor visit late,False,True,True
T02987,U087,2021-04-16,expense,rent,91.0,upi,mumbai,Grocery shopping,False,True,False
T02869,U004,2021-04-16,expense,entertainmnet,31.0,cash,jaipur,Uber to office,False,True,False
T08083,U103,2021-04-16,expense,food,31.0,cash,chennai,Dinner at resto,False,True,False
T00186,U005,2021-04-16,expense,food,745.0,bank transfer,pune,Monthly rent,False,True,False
T08595,U016,2021-04-16,income,bonus,35484.0,upi,pune,Course fee via app,False,True,False
T01877,U099,2019-09-05,expense,utilities,682.0,bank transfer,mumbai,Netflix subscription,False,False,False
T00975,U164,2021-04-16,expense,rent,111.0,credit card,pune,Grocery shopping late,False,True,False
T06100,U079,2021-04-16,expense,rent,196.0,upi,chennai,Netflix subscription,False,True,False
T13828,U065,2021-04-16,expense,rent,327.0,cash,mumbai,Salary via app,False,True,False
T14751,U117,2021-04-16,expense,travel,179.0,bank transfer,delhi,Monthly rent ,False,True,False
T11809,U188,2021-04-16,expense,utilities,568.0,bank transfer,chennai,y9BQTQzBTJqJjWEPkz2,False,True,True
T05032,U123,2021-04-16,expense,travel,1899.0,bank transfer,pune,Salary,False,True,False
T11672,U025,2021-04-16,expense,rent,300.0,credit card,mumbai,Doctor visit ,False,True,False
T09834,U061,2021-04-16,expense,utilities,32.0,bank transfer,ahmedabad,Monthly rent,False,True,False
T06620,U188,2022-04-12,expense,rent,492.0,credit card,mumbai,Dinner at resto ,False,False,False
T12868,U018,2021-07-30,expense,health,170.0,upi,lucknow,Paid electricity bill,False,False,False
T10336,U181,2022-01-16,expense,food,498.0,bank transfer,lucknow,Monthly rent,False,False,True
T12144,U056,2021-09-07,expense,entertainment,584.0,credit card,kolkata,Netflix subscription,False,False,True
T06221,U050,2021-04-16,expense,rent,1411.0,cash,chennai,Gift,False,True,False
T05535,U178,2021-04-16,expense,food,206.0,bank transfer,delhi,Gift,False,True,False
T12619,U092,2021-04-16,expense,entertainment,686.0,upi,chennai,Course fee,False,True,False
T00504,U093,2021-04-16,expense,rent,143.0,cash,delhi,Gift,False,True,False
T03124,U063,2022-07-05,expense,unknown,2295.0,bank transfer,lucknow,Monthly rent,False,False,True
T01798,U088,2021-04-16,expense,rent,882.0,credit card,hyderabad,Dinner at resto,False,True,False
T01315,U044,2021-04-16,expense,entertainment,99.0,upi,bengaluru,Gift,False,True,False
T06384,U035,2021-04-16,expense,savings,252.0,credit card,hyderabad,,False,True,False
T00797,U157,2021-04-16,expense,education,223.0,credit card,kolkata,Gift,False,True,False
T10483,U088,2021-02-10,expense,utilities,141.0,bank transfer,unknown,BwqrPPS8,False,False,False
T09466,U032,2021-04-16,expense,entertainment,2215.0,bank transfer,bengaluru,,False,True,False
T14508,U082,2021-04-16,expense,utilities,2091.0,bank transfer,pune,Grocery shopping,False,True,False
T02940,U172,2021-04-16,expense,others,125.0,cash,delhi,Paid electricity bill,False,True,False
T08967,U072,2021-04-16,expense,others,101.0,upi,mumbai,Uber to office,False,True,False
T06897,U140,2021-04-16,expense,fod,1245.0,cash,kolkata,,False,True,False
T04175,U055,2021-04-16,expense,others,164.0,credit card,hyderabad,Gift,False,True,False
T04721,U177,2021-04-16,expense,entertainment,2547.0,bank transfer,pune,Uber to office via app,False,True,False
T11362,U030,2021-04-16,expense,others,1476.0,upi,delhi,hZJ7SzMafqEJ2,False,True,False
T13235,U151,2021-04-16,expense,travel,102.0,credit card,bengaluru,,False,True,False
T02426,U142,2021-04-16,income,salary,55225.0,bank transfer,pune,,False,True,False
T09142,U154,2021-04-16,expense,rent,186.0,credit card,kolkata,Monthly rent,False,True,False
T11390,U037,2021-04-16,expense,food,616.0,credit card,chennai,Doctor visit,False,True,False
T07280,U049,2022-04-05,expense,rent,659.0,credit card,bengaluru,Gift,False,False,False
T14534,U117,2022-01-26,income,other income,59241.0,credit card,jaipur,Doctor visit late,False,False,True
T04556,U090,2021-10-20,expense,food,142.0,credit card,jaipur,Course fee,False,False,False
T03110,U184,2021-04-16,expense,utilities,86.0,bank transfer,bengaluru,Uber to office,False,True,False
T07344,U101,2021-04-16,expense,travel,57.0,credit card,pune,Netflix subscription,False,True,False
T05112,U035,2022-12-24,expense,travel,10.0,unknown,bengaluru,Gift late,False,False,False
T06483,U123,2021-06-14,expense,entertainment,667.0,credit card,mumbai,Netflix subscription,False,False,False
T14910,U021,2021-04-16,expense,travel,806.0,credit card,unknown,Course fee,False,True,False
T06603,U018,2021-04-16,expense,rent,311.0,cash,mumbai,,False,True,False
T08082,U137,2021-11-21,expense,travel,2000.0,cash,pune,Uber to office,False,False,False
T04234,U058,2020-04-27,expense,food,179.0,upi,delhi,Monthly rent,False,False,False
T03528,U103,2021-04-16,expense,ernt,2232.0,cassh,bengaluru,Uber to office,False,True,False
T12429,U136,2021-04-16,expense,savings,470.0,credit card,chennai,Dinner at resto,False,True,True
T10912,U040,2021-04-16,expense,entertainment,690.0,credit card,lucknow,Paid electricity bill,False,True,False
T02054,U043,2021-04-16,expense,unknown,2295.0,credit card,lucknow,Salary via app,False,True,False
T12769,U157,2020-01-24,expense,food,533.0,upi,jaipur,Gift,False,False,False
T03378,U174,2019-04-04,expense,rent,34.0,cash,kolkata,Course fee,False,False,False
T07910,U014,2021-04-16,expense,food,498.0,credit card,hyderabad,qU9bOAfrXAL9By1l,False,True,True
T09792,U151,2021-04-16,expense,rent,128.0,credit card,pune,Doctor visit ,False,True,False
T02467,U038,2021-04-16,expense,rent,2267.0,upi,ahmedabad,,False,True,False
T08793,U104,2020-11-22,expense,rent,35.0,bank transfer,mumbai,Zsb9Zclvt9BTw9J8BDxJ,False,False,False
T09734,U141,2021-04-16,income,salary,34458.0,credit card,unknown,Uber to office via app,False,True,False
T04901,U023,2021-04-16,expense,entertainment,1725.0,bank transfer,jaipur,Doctor visit,False,True,False
T04459,U177,2021-04-16,expense,others,2001.5,cash,jaipur,Salary ,False,True,True
T10684,U150,2021-04-16,expense,rent,172.0,credit card,chennai,Doctor visit,False,True,False
T02822,U053,2022-01-28,expense,fod,240.0,credit card,kolkata,Grocery shopping late,False,False,False
T07689,U079,2021-04-16,expense,utilities,133.0,credit card,bengaluru,Uber to office via app,False,True,False
T11202,U096,2021-04-16,expense,food,2732.0,cash,hyderabad,Netflix subscription,False,True,False
T09524,U075,2021-04-16,income,bonus,71965.0,cash,delhi,Grocery shopping,False,True,False
T01900,U091,2021-04-16,income,salary,50921.0,cash,delhi,Doctor visit,False,True,False
T10417,U066,2021-04-16,expense,rent,264.0,cash,chennai,,False,True,False
T02968,U034,2021-04-16,expense,food,498.0,upi,delhi,,False,True,True
T09768,U162,2021-04-16,expense,food,152.0,upi,unknown,Monthly rent,False,True,False
T11994,U085,2021-04-16,income,bonus,44995.0,bank transfer,bengaluru,Salary,False,True,False
T07204,U035,2021-04-16,expense,utilities,624.0,credit card,mumbai,Grocery shopping,False,True,False
T13622,U113,2021-04-16,expense,rent,58.0,bank transfer,jaipur,Grocery shopping,False,True,False
T03292,U045,2021-04-16,expense,rent,134.0,cash,hyderabad,Netflix subscription,False,True,False
T06186,U012,2021-04-16,expense,travel,116.0,cash,ahmedabad,Monthly rent,False,True,False
T11738,U008,2021-04-16,expense,entertainment,130.0,uppi,ahmedabad,Uber to office via app,False,True,False
T09872,U014,2021-04-16,expense,food,70.0,bank transfer,lucknow,Paid electricity bill cash,False,True,False
T06313,U119,2021-04-16,expense,travel,2515.0,credit card,pune,wBMR7Gf69iMzaNzA,False,True,False
T00711,U072,2021-04-16,income,other income,63196.0,credit card,jaipur,Paid electricity bill,False,True,False
T03153,U040,2022-03-09,expense,rent,890.0,credit card,pune,Grocery shopping,False,False,False
T09420,U165,2022-12-24,expense,entertainment,178.0,upi,lucknow,Monthly rent late,False,False,False
T00319,U020,2020-02-14,expense,food,198.0,cash,delhi,Gift,False,False,False
T04523,U086,2021-04-16,expense,food,213.0,upi,chennai,Uber to office ,False,True,False
T04489,U057,2021-04-16,income,bonus,62870.0,upi,bengaluru,Monthly rent cash,False,True,False
T01501,U049,2022-12-31,expense,unknown,2295.0,credit card,ahmedabad,Uber to office,False,False,False
T06144,U085,2022-06-25,expense,rent,299.0,cash,bengaluru,Grocery shopping,False,False,False
T03866,U088,2021-04-16,expense,rent,449.0,upi,unknown,Paid electricity bill ,False,True,False
T02430,U083,2021-04-16,expense,food,1585.0,bank transfer,chennai,Paid electricity bill late,False,True,False
T04233,U118,2021-04-16,expense,travel,606.0,cash,kolkata,Salary,False,True,True
T04130,U160,2021-04-16,expense,entertainment,256.0,bank transfer,chennai,Salary cash,False,True,False
T03167,U037,2021-04-16,expense,entertainment,58.0,upi,bengaluru,,False,True,False
T05636,U139,2021-04-16,expense,food,312.0,cash,jaipur,Gift,False,True,False
T13319,U155,2021-04-16,expense,rent,293.0,bank transfer,kolkata,Paid electricity bill,False,True,False
T02418,U007,2021-04-16,expense,travle,1653.0,upi,delhi,Salary,False,True,False
T08484,U138,2021-04-16,expense,utilities,1277.0,upi,chennai,Course fee,False,True,False
T02615,U014,2021-04-16,expense,rent,384.0,bank transfer,delhi,iHHnqfUc3qRCQZfxsHp8,False,True,False
T06523,U164,2021-04-16,expense,rent,1117.0,bank transfer,mumbai,Uber to office,False,True,False
T02175,U058,2021-04-16,expense,food,498.0,credit card,mumbai,Doctor visit,False,True,True
T11863,U182,2021-04-16,expense,unknown,2295.0,unknown,kolkata,Monthly rent,False,True,True
T10839,U065,2021-09-13,expense,others,1498.0,bank transfer,kolkata,,False,False,False
T10813,U161,2021-04-16,expense,food,498.0,credit card,ahmedabad,Salary cash,False,True,True
T06177,U071,2021-04-16,expense,food,42.0,credit card,chennai,Gift cash,False,True,False
T12520,U067,2021-04-16,income,bonu,73517.0,upi,hyderabad,Doctor visit,False,True,False
T00532,U034,2021-04-16,expense,rent,174.0,bank transfer,bengaluru,Paid electricity bill cash,False,True,False
T09582,U090,2021-04-16,expense,entertainment,1974.0,credit card,ahmedabad,Course fee,False,True,False
T04064,U159,2021-04-16,expense,utilitiees,1786.0,bank transfer,bengaluru,WrxyHNomBdBox8gszQ,False,True,False
T04762,U170,2021-04-16,expense,food,315.0,credit card,pune,Course fee,False,True,False
T14448,U153,2021-04-16,expense,travel,524.0,upi,ahmedabad,Doctor visit,False,True,False
T09676,U102,2021-04-16,expense,food,781.0,upi,pune,Monthly rent via app,False,True,False
T04291,U153,2021-04-16,expense,rent,123.0,credit card,ahmedabad,Grocery shopping,False,True,False
T01755,U170,2020-02-10,expense,rent,496.0,cash,lucknow,,False,False,False
T09016,U027,2021-04-16,income,other income,88991.0,bank transfer,jaipur,Monthly rent late,False,True,False
T04352,U175,2021-04-16,expense,others,895.0,upi,kolkata,Grocery shopping,False,True,False
T05929,U028,2021-04-16,income,other income,64119.0,upi,ahmedabad,Monthly rent,False,True,False
T03621,U192,2021-04-16,expense,food,498.0,cash,delhi,Salary,False,True,True
T13845,U005,2021-01-24,expense,rent,523.0,bank transfer,pune,Grocery shopping late,False,False,True
T03112,U089,2021-04-16,expense,food,286.0,unknown,ahmedabad,Netflix subscription,False,True,False
T04949,U040,2021-04-16,expense,unknown,2295.0,upi,pune,Grocery shopping ,False,True,False
T09573,U107,2019-08-03,expense,utilities,330.0,cash,kolkata,Course fee,False,False,False
T10894,U078,2019-05-19,expense,food,205.0,cash,chennai,Grocery shopping,False,False,False
T02721,U115,2019-09-03,expense,utilities,631.0,bank transfer,pune,HXJ4iC3tEIeqbYefX,False,False,False
T09435,U186,2019-06-24,expense,travel,6677.0,upi,hyderabad,Uber to office,False,False,False
T13476,U072,2021-12-30,expense,others,6056.0,cash,mumbai,Dinner at resto,False,False,False
T03742,U121,2021-04-16,expense,travel,606.0,upi,jaipur,Gift late,False,True,True
T06856,U024,2021-04-16,income,salary,91331.0,upi,chennai,3f2fh6x9,False,True,False
T05363,U150,2019-02-28,expense,rent,2241.0,cash,mumbai,Course fee via app,False,False,False
T03608,U021,2021-05-12,expense,utilities,568.0,cash,jaipur,Dinner at resto,False,False,True
T03215,U126,2021-04-16,expense,food,16571.0,bank transfer,kolkata,Gift late,False,True,False
T02957,U182,2021-04-16,expense,utilities,568.0,credit card,chennai,Dinner at resto,False,True,True
T09607,U016,2021-04-16,expense,education,701.0,cash,lucknow,Netflix subscription,False,True,False
T02905,U077,2021-04-16,income,salary,55982.0,upi,jaipur,Gift,False,True,False
T10724,U037,2021-04-16,expense,travel,679.0,credit card,pune,,False,True,False
T12470,U142,2021-04-16,expense,food,177.0,cash,hyderabad,Netflix subscription,False,True,False
T04644,U007,2022-02-17,expense,food,1260.0,credit card,ahmedabad,Uber to office,False,False,False
T14989,U005,2021-04-16,expense,rent,165.0,credit card,bengaluru,Uber to office,False,True,False
T03119,U182,2020-08-27,expense,food,654.0,cash,kolkata,Doctor visit,False,False,False
T09892,U117,2021-04-16,expense,savings,390.0,upi,ahmedabad,Doctor visit,False,True,False
T02821,U018,2021-04-16,expense,travel,179.0,credit card,jaipur,Uber to office late,False,True,False
T05894,U026,2021-04-16,income,salary,69748.0,cash,delhi,I0IzTtcWT6biJG,False,True,False
T00699,U167,2021-09-08,expense,rent,75.0,credit card,mumbai,Paid electricity bill,False,False,False
T12973,U075,2021-04-16,expense,travel,270.0,credit card,pune,Paid electricity bill,False,True,False
T14900,U042,2021-04-16,expense,food,600.0,bank transfer,hyderabad,Salary via app,False,True,False
T10877,U098,2022-01-23,expense,rent,137.0,bank transfer,jaipur,ljSwas9fm,False,False,False
T06294,U070,2022-01-17,expense,rent,523.0,bank transfer,lucknow,Paid electricity bill,False,False,True
T09751,U114,2021-04-16,expense,otherrs,155.0,cash,delhi,Salary,False,True,False
T12306,U034,2019-08-01,expense,food,186.0,upi,jaipur,Course fee,False,False,False
T09018,U181,2021-04-16,income,salary,73760.0,upi,jaipur,,False,True,False
T11939,U035,2021-04-16,expense,utilities,123.0,upi,bengaluru,Doctor visit,False,True,False
T02170,U146,2021-04-16,expense,entertainment,289.0,credit card,hyderabad,Netflix subscription via app,False,True,False
T10653,U145,2022-07-14,income,bons,58858.0,credit card,delhi,Grocery shopping via app,False,False,False
T10648,U170,2021-04-16,expense,rent,3028.0,bank transfer,jaipur,Grocery shopping ,False,True,False
T08690,U018,2021-04-16,expense,utilities,1125.0,credit card,unknown,Uber to office,False,True,False
T00290,U040,2021-04-16,income,salary,78708.0,bank transfer,jaipur,Salary,False,True,False
T02232,U017,2021-04-16,expense,utilities,484.0,credit card,chennai,Uber to office via app,False,True,False
T02384,U182,2020-06-23,expense,food,743.0,bank transfer,kolkata,,False,False,False
T02798,U035,2021-04-16,expense,rent,977.0,upi,hyderabad,Gift,False,True,False
T01046,U078,2021-04-16,expense,food,999999.0,bank transfer,chennai,Grocery shopping,False,True,False
T08281,U069,2021-04-16,expense,rent,789.0,credit card,unknown,Monthly rent via app,False,True,False
T03016,U165,2021-05-12,expense,travel,610.0,upi,mumbai,Salary,False,False,False
T00515,U176,2021-04-16,income,othr income,73399.0,upi,delhi,Doctor visit ,False,True,True
T02591,U045,2021-04-16,income,bonus,65529.0,credit card,bengaluru,Netflix subscription,False,True,False
T06809,U051,2021-04-16,expense,food,105.0,credit card,kolkata,Dinner at resto,False,True,False
T11918,U076,2021-04-16,expense,education,2216.0,credit card,hyderabad,Salary,False,True,False
T14869,U073,2021-04-16,expense,ernt,842.0,upi,kolkata,,False,True,False
T11350,U095,2021-04-16,income,salary,64855.0,upi,lucknow,Uber to office late,False,True,False
T06355,U171,2021-09-11,expense,food,713.0,credit card,jaipur,Gift,False,False,False
T10729,U053,2021-04-16,expense,others,86.0,uupi,mumbai,,False,True,False
T06437,U068,2021-04-16,expense,food,498.0,bank transfer,mumbai,Course fee,False,True,True
T08473,U173,2020-09-07,expense,utilities,470.0,cash,mumbai,Monthly rent ,False,False,False
T05813,U179,2021-04-16,expense,entertainment,584.0,upi,bengaluru,,False,True,True
T00256,U013,2021-01-23,expense,food,498.0,upi,ahmedabad,Course fee,False,False,True
T05829,U078,2019-07-31,expense,health,816.0,bank transfer,hyderabad,Netflix subscription,False,False,False
T13294,U171,2021-04-16,expense,utilities,56.0,cash,mumbai,Monthly rent,False,True,False
T06203,U106,2021-04-16,expense,rent,34.0,credit card,hyderabad,Salary cash,False,True,False
T12262,U166,2019-09-06,expense,unknown,2295.0,bank transfer,pune,Grocery shopping late,False,False,False
T05670,U179,2021-04-16,expense,rent,523.0,cash,hyderabad,Uber to office,False,True,True
T08542,U130,2021-04-16,expense,food,498.0,bank transfer,pune,Course fee late,False,True,True
T05823,U057,2022-12-02,expense,food,551.0,upi,ahmedabad,Doctor visit,False,False,False
T11085,U078,2021-04-16,income,salary,30957.0,bank transfer,hyderabad,iD9bBr5Fax0Xb,False,True,False
T01056,U132,2021-04-16,income,bonus,45439.0,cash,delhi,Salary late,False,True,False
T13919,U091,2021-06-07,expense,food,127.0,cash,delhi,Salary,False,False,False
T06985,U190,2021-04-16,expense,food,7178.0,upi,unknown,Dinner at resto,False,True,False
T11840,U135,2021-04-16,income,bonus,37780.0,credit card,jaipur,Dinner at resto,False,True,False
T07665,U074,2021-04-16,expense,travel,92.0,bank transfer,chennai,Grocery shopping,False,True,False
T06110,U095,2021-04-16,income,other income,70503.0,upi,chennai,Salary,False,True,False
T13596,U084,2021-04-16,expense,rent,933.0,credit card,hyderabad,Paid electricity bill ,False,True,False
T01391,U048,2021-04-16,expense,travel,203.0,cash,pune,,False,True,False
T08385,U007,2021-04-16,expense,rent,79.0,cash,pune,Course fee,False,True,False
T10823,U042,2019-06-25,expense,travel,67.0,upi,kolkata,Uber to office ,False,False,False
T10358,U105,2021-04-16,expense,entertainment,194.0,unknown,mumbai,Doctor visit via app,False,True,False
T04311,U072,2021-04-16,expense,food,203.0,upi,ahmedabad,Netflix subscription cash,False,True,False
T01455,U080,2022-07-09,expense,food,248.0,bank transfer,chennai,Grocery shopping,False,False,False
T02517,U106,2021-04-16,income,bonus,72296.0,cash,unknown,sXDOnM9iuWvyMPHaFXv,False,True,False
T10096,U091,2021-04-16,expense,utilities,227.0,upi,mumbai,Netflix subscription via app,False,True,False
T08274,U157,2021-04-16,income,bonus,44925.0,bank transfer,kolkata,Salary late,False,True,False
T07071,U175,2021-04-16,expense,entertainment,910.0,upi,hyderabad,Doctor visit,False,True,False
T03032,U085,2021-04-16,expense,travel,292.0,credit card,chennai,Salary via app,False,True,False
T04595,U152,2020-10-19,expense,rent,218.0,cash,bengaluru,Dinner at resto,False,False,False
T05928,U089,2021-04-16,expense,travel,3752.0,bank transfer,mumbai,Dinner at resto,False,True,False
T01261,U151,2021-04-26,expense,others,462.0,cash,ahmedabad,Paid electricity bill,False,False,False
T11866,U152,2021-04-16,expense,food,1460.0,upi,bengaluru,4fSAZC8pRE5GX4cgLWK,False,True,False
T00679,U187,2021-04-16,income,bonus,73477.0,credit card,pune,Salary,False,True,False
T06274,U081,2021-04-16,expense,trvael,328.0,upi,ahmedabad,Salary,False,True,False
T14255,U108,2021-04-16,expense,food,498.0,cash,chennai,Uber to office,False,True,True
T03659,U140,2021-04-16,expense,food,1028.0,credit card,lucknow,L8gzvdWF2bGq,False,True,False
T10228,U146,2021-01-07,expense,food,3414.0,cash,pune,Course fee,False,False,False
T07222,U041,2021-04-16,income,other income,64523.0,credit card,lucknow,Doctor visit,False,True,False
T00633,U046,2021-04-16,expense,savings,125.0,credit card,unknown,,False,True,False
T03052,U055,2021-04-16,expense,utilities,671.0,bank transfer,unknown,Dinner at resto,False,True,False
T05081,U070,2021-04-16,expense,rent,996.0,bank transfer,lucknow,Salary cash,False,True,False
T03266,U072,2022-12-05,income,bonus,68846.0,cash,delhi,Monthly rent,False,False,False
T09651,U088,2019-07-24,expense,ofod,364.0,cash,hyderabad,1ismelW9uucm8iHyFo,False,False,True
T03329,U114,2021-04-16,expense,rent,417.0,upi,jaipur,,False,True,False
T08430,U105,2021-04-16,expense,education,513.0,bank transfer,chennai,Uber to office late,False,True,False
T08356,U137,2021-04-16,income,bonus,43617.0,bank transfer,delhi,,False,True,False
T11411,U089,2021-04-16,expense,food,262.0,bank transfer,kolkata,Doctor visit,False,True,False
T01813,U120,2021-04-16,expense,education,320.0,bank trasfer,pune,Grocery shopping late,False,True,False
T06480,U039,2021-05-22,expense,travel,521.0,bank transfer,hyderabad,Salary,False,False,False
T13006,U046,2019-11-11,expense,food,53.0,cash,pune,Dinner at resto,False,False,False
T07057,U133,2020-04-25,income,other income,59241.0,bank transfer,mumbai,nADAt1wkMfX2xzs1bxRY,False,False,True
T07502,U179,2021-04-16,expense,food,498.0,cash,lucknow,Netflix subscription via app,False,True,True
T12042,U073,2021-04-16,expense,food,194.0,upi,hyderabad,fF1AE7k54gPolOVRreF,False,True,False
T01259,U128,2021-04-16,expense,food,105.0,upi,kolkata,Netflix subscription,False,True,False
T06530,U164,2021-04-16,expense,entertainment,1434.0,credit card,delhi,Uber to office,False,True,False
T03203,U020,2022-11-06,expense,utilities,867.0,bank transfer,mumbai,Grocery shopping,False,False,False
T05439,U055,2021-04-16,expense,others,255.0,upi,hyderabad,Course fee,False,True,False
T04218,U083,2021-04-16,expense,food,458.0,cash,unknown,Doctor visit ,False,True,False
T01364,U051,2021-04-16,income,bonus,57598.0,credit card,chennai,Gift ,False,True,True
T02360,U031,2022-12-21,income,salary,60723.0,cash,kolkata,Paid electricity bill,False,False,False
T02336,U009,2021-04-16,expense,rent,2617.0,cash,jaipur,Monthly rent late,False,True,False
T06487,U082,2020-07-09,expense,rent,532.0,upi,hyderabad,,False,False,False
T10364,U069,2021-04-16,expense,entertainment,823.0,bank transfer,lucknow,Paid electricity bill,False,True,False
T02550,U029,2021-04-16,expense,rent,332.0,upi,lucknow,Paid electricity bill,False,True,False
T10907,U095,2021-04-16,expense,travel,145.0,upi,lucknow,Paid electricity bill via app,False,True,False
T14681,U180,2019-03-24,expense,rent,129.0,credit card,mumbai,Dinner at resto,False,False,False
T14276,U052,2021-04-16,expense,utilities,692.0,cash,mumbai,,False,True,False
T14428,U167,2020-06-14,expense,rent,3143.0,bank transfer,hyderabad,Paid electricity bill,False,False,False
T02511,U061,2021-04-16,expense,food,1021.0,bank transfer,pune,Dinner at resto,False,True,False
T10725,U102,2021-04-16,expense,utilities,208.0,cash,lucknow,,False,True,False
T14736,U026,2022-04-17,expense,entertainment,738.0,unknown,kolkata,Salary,False,False,False
T02774,U060,2021-04-16,expense,travel,606.0,credit card,ahmedabad,Uber to office,False,True,True
T09877,U174,2019-01-17,expense,travell,1277.0,upi,lucknow,Grocery shopping,False,False,False
T09880,U155,2021-04-16,expense,utilitie,68.0,upi,jaipur,Gift,False,True,False
T07176,U102,2021-04-16,expense,education,2247.0,cash,pune,Monthly rent ,False,True,False
T12323,U124,2021-04-16,expense,rent,980.0,upi,pune,Course fee,False,True,False
T12217,U002,2021-04-16,expense,trave,271.0,bank transfer,chennai,Course fee,False,True,False
T13713,U135,2021-04-16,expense,entertainment,164.0,bank transfer,ahmedabad,Uber to office,False,True,False
T13125,U048,2021-04-16,expense,entertainment,584.0,upi,chennai,Dinner at resto late,False,True,True
T04653,U093,2021-04-16,income,salary,43257.0,cash,hyderabad,,False,True,False
T03703,U059,2021-04-16,expense,rent,606.0,bank transfer,bengaluru,,False,True,False
T10975,U126,2020-12-02,expense,travel,1506.0,upi,kolkata,Netflix subscription cash,False,False,False
T00213,U048,2021-04-16,expense,rent,658.0,upi,jaipur,Dinner at resto,False,True,False
T05207,U013,2019-10-22,income,salary,58412.0,credit card,lucknow,dwWqjQdju3,False,False,False
T00005,U158,2021-04-16,income,salaryy,62983.0,credit card,hyderabad,J15wnJxCz7S,False,True,False
T06486,U108,2021-04-16,expense,entertainment,188.0,cash,lucknow,Monthly rent,False,True,False
T06253,U042,2020-02-24,income,bonus,32984.0,upi,kolkata,Grocery shopping ,False,False,False
T13336,U161,2019-01-17,expense,travel,293.0,upi,mumbai,Monthly rent,False,False,False
T14117,U076,2021-04-16,expense,rent,170.0,cash,jaipur,4slqXgrC6mt9Ds,False,True,False
T09396,U138,2021-09-30,expense,entertainment,336.0,bank transfer,mumbai,Grocery shopping,False,False,False
T06155,U106,2021-04-16,expense,food,498.0,upi,delhi,Salary,False,True,True
T09215,U126,2021-04-16,expense,foo,1026.0,upi,delhi,Monthly rent via app,False,True,False
T10990,U094,2021-04-16,expense,utilities,813.0,credit card,hyderabad,Paid electricity bill,False,True,False
T14689,U077,2021-04-16,expense,rent,918.0,cash,mumbai,Salary,False,True,False
T03178,U100,2021-04-16,expense,food,434.0,bank transfer,jaipur,Paid electricity bill,False,True,False
T00387,U033,2020-02-03,expense,utilities,1240.0,bank transfer,hyderabad,Course fee,False,False,False
T00486,U171,2021-04-16,expense,food,2104.0,cash,bengaluru,Netflix subscription,False,True,False
T11113,U018,2021-04-16,income,salary,67794.0,bank transfer,mumbai,Netflix subscription,False,True,False
T06743,U011,2021-04-16,income,salary,61099.0,bank transfer,delhi,Salary,False,True,False
T00148,U107,2021-04-16,expense,travel,1699.0,credit card,ahmedabad,Course fee,False,True,False
T08647,U153,2021-04-16,expense,rent,499.0,bank transfer,bengaluru,Monthly rent late,False,True,False
T09543,U085,2021-04-16,expense,travel,250.0,bank transfer,bengaluru,Doctor visit,False,True,False
T06999,U049,2021-04-16,expense,trave,76.0,upi,delhi,Uber to office cash,False,True,False
T03425,U081,2022-01-24,expense,food,150.0,credit card,jaipur,Course fee,False,False,False
T01570,U182,2021-04-16,expense,food,498.0,upi,jaipur,Paid electricity bill,False,True,True
T11187,U030,2021-04-16,expense,food,726.0,credit card,kolkata,Course fee,False,True,False
T11535,U117,2021-10-10,expense,food,827.0,upi,kolkata,Course fee,False,False,False
T14828,U107,2021-04-16,income,salary,85473.0,credit card,ahmedabad,Salary cash,False,True,False
T04483,U113,2021-04-16,expense,rent,523.0,upi,bengaluru,Doctor visit,False,True,True
T05306,U192,2019-10-26,expense,food,2933.0,bank transfer,bengaluru,Monthly rent,False,False,False
T00055,U169,2021-04-16,expense,education,196.0,unknown,chennai,Doctor visit ,False,True,False
T06634,U159,2021-04-16,income,salary,35087.0,bank transfer,unknown,Monthly rent,False,True,False
T13192,U016,2021-04-16,expense,unknown,2295.0,credit card,hyderabad,Doctor visit ,False,True,False
T02730,U003,2021-04-16,expense,education,287.0,cash,kolkata,Course fee ,False,True,False
T11948,U020,2021-04-16,expense,ren,311.0,cash,hyderabad,Monthly rent,False,True,False
T03791,U062,2021-04-16,expense,entertainment,584.0,credit card,delhi,Doctor visit late,False,True,True
